time,sensortype,gt_x,gt_y,gt_vx,gt_vy,est_x,est_y,est_vx,est_vy,rmse_x,rmse_y,rmse_vx,rmse_vy,nis
11477010463900000,RADAR,27.948,7.523,-2.629,4.353,27.978,7.560,-2.743,4.417,0.056,0.078,0.641,0.275,0.976
11477010463950000,LASER,27.813,7.739,-2.727,4.287,27.847,7.779,-2.842,4.350,0.056,0.078,0.640,0.275,0.183
11477010464000000,RADAR,27.675,7.952,-2.823,4.219,27.694,7.992,-2.962,4.271,0.056,0.078,0.640,0.275,0.756
11477010464050000,LASER,27.531,8.161,-2.916,4.149,27.531,8.204,-3.084,4.187,0.056,0.078,0.639,0.274,0.265
11477010464100000,RADAR,27.383,8.367,-3.006,4.078,27.357,8.396,-3.242,4.066,0.056,0.078,0.638,0.274,3.806
11477010464150000,LASER,27.230,8.569,-3.094,4.006,27.206,8.582,-3.334,3.973,0.056,0.078,0.638,0.274,1.101
11477010464200000,RADAR,27.074,8.768,-3.179,3.933,27.037,8.782,-3.445,3.882,0.056,0.078,0.637,0.273,1.748
11477010464250000,LASER,26.913,8.963,-3.262,3.858,26.828,9.013,-3.581,3.806,0.056,0.078,0.636,0.273,7.420
11477010464300000,RADAR,26.747,9.154,-3.342,3.782,26.642,9.199,-3.666,3.720,0.056,0.078,0.636,0.273,4.437
11477010464350000,LASER,26.578,9.341,-3.420,3.705,26.442,9.356,-3.782,3.586,0.057,0.078,0.635,0.273,1.473
11477010464400000,RADAR,26.405,9.525,-3.495,3.628,26.283,9.555,-3.806,3.553,0.057,0.078,0.635,0.272,3.867
11477010464450000,LASER,26.229,9.704,-3.568,3.549,26.101,9.755,-3.879,3.488,0.057,0.078,0.634,0.272,1.115
11477010464500000,RADAR,26.048,9.880,-3.638,3.470,25.926,9.950,-3.899,3.461,0.057,0.078,0.634,0.272,6.715
11477010464550000,LASER,25.865,10.051,-3.705,3.391,25.744,10.092,-3.970,3.345,0.058,0.078,0.633,0.271,2.478
11477010464600000,RADAR,25.678,10.219,-3.770,3.311,25.547,10.260,-4.050,3.249,0.058,0.077,0.632,0.271,0.874
11477010464650000,LASER,25.487,10.383,-3.833,3.230,25.349,10.375,-4.129,3.104,0.058,0.077,0.632,0.271,4.004
11477010464700000,RADAR,25.294,10.542,-3.893,3.150,25.150,10.545,-4.176,3.043,0.059,0.077,0.631,0.271,4.586
11477010464750000,LASER,25.098,10.698,-3.950,3.069,24.933,10.691,-4.253,2.935,0.059,0.077,0.631,0.270,0.088
11477010464800000,RADAR,24.899,10.849,-4.006,2.988,24.728,10.848,-4.285,2.881,0.060,0.077,0.630,0.270,3.963
11477010464850000,LASER,24.697,10.997,-4.059,2.907,24.521,10.975,-4.344,2.770,0.060,0.077,0.630,0.270,0.728
11477010464900000,RADAR,24.493,11.140,-4.109,2.826,24.324,11.137,-4.377,2.718,0.061,0.077,0.629,0.270,6.710
11477010464950000,LASER,24.286,11.280,-4.157,2.746,24.129,11.282,-4.411,2.648,0.061,0.077,0.628,0.269,1.660
11477010465000000,RADAR,24.077,11.415,-4.204,2.666,23.914,11.409,-4.466,2.546,0.061,0.077,0.628,0.269,2.620
11477010465050000,LASER,23.866,11.546,-4.247,2.586,23.694,11.483,-4.525,2.385,0.062,0.077,0.627,0.269,4.134
11477010465100000,RADAR,23.652,11.674,-4.289,2.506,23.485,11.618,-4.543,2.336,0.062,0.077,0.627,0.269,1.958
11477010465150000,LASER,23.437,11.797,-4.329,2.427,23.267,11.738,-4.584,2.248,0.063,0.077,0.626,0.269,0.308
11477010465200000,RADAR,23.219,11.916,-4.366,2.348,23.045,11.861,-4.614,2.181,0.063,0.077,0.625,0.268,0.858
11477010465250000,LASER,23.000,12.032,-4.402,2.270,22.816,11.977,-4.656,2.095,0.064,0.077,0.625,0.268,0.111
11477010465300000,RADAR,22.779,12.144,-4.435,2.193,22.601,12.104,-4.667,2.057,0.064,0.076,0.624,0.268,2.338
11477010465350000,LASER,22.556,12.251,-4.467,2.116,22.377,12.195,-4.701,1.954,0.065,0.076,0.624,0.268,0.511
11477010465400000,RADAR,22.332,12.355,-4.497,2.041,22.164,12.321,-4.691,1.950,0.065,0.076,0.623,0.268,5.765
11477010465450000,LASER,22.106,12.455,-4.525,1.966,21.912,12.407,-4.743,1.840,0.066,0.076,0.622,0.267,0.827
11477010465500000,RADAR,21.879,12.552,-4.551,1.892,21.687,12.511,-4.764,1.775,0.066,0.076,0.622,0.267,2.132
11477010465550000,LASER,21.651,12.645,-4.576,1.819,21.455,12.584,-4.793,1.668,0.067,0.076,0.621,0.267,0.418
11477010465600000,RADAR,21.421,12.734,-4.599,1.747,21.230,12.684,-4.795,1.636,0.067,0.076,0.621,0.267,3.309
11477010465650000,LASER,21.191,12.820,-4.620,1.676,21.025,12.837,-4.788,1.662,0.068,0.076,0.620,0.266,8.462
11477010465700000,RADAR,20.959,12.902,-4.640,1.606,20.788,12.925,-4.817,1.582,0.068,0.076,0.619,0.266,1.906
11477010465750000,LASER,20.727,12.980,-4.659,1.538,20.579,12.992,-4.820,1.497,0.068,0.076,0.619,0.266,3.795
11477010465800000,RADAR,20.493,13.056,-4.676,1.471,20.337,13.041,-4.862,1.348,0.069,0.076,0.618,0.266,6.429
11477010465850000,LASER,20.259,13.128,-4.691,1.404,20.110,13.130,-4.872,1.299,0.069,0.076,0.617,0.265,1.470
11477010465900000,RADAR,20.024,13.196,-4.706,1.339,19.866,13.209,-4.882,1.259,0.069,0.076,0.617,0.265,4.107
11477010465950000,LASER,19.788,13.262,-4.719,1.276,19.650,13.233,-4.884,1.132,0.069,0.076,0.616,0.265,4.385
11477010466000000,RADAR,19.552,13.324,-4.731,1.214,19.412,13.316,-4.890,1.104,0.070,0.076,0.616,0.265,4.236
11477010466050000,LASER,19.315,13.383,-4.742,1.153,19.148,13.378,-4.922,1.027,0.070,0.075,0.615,0.264,1.382
11477010466100000,RADAR,19.077,13.439,-4.752,1.093,18.903,13.422,-4.936,0.940,0.070,0.075,0.614,0.264,1.730
11477010466150000,LASER,18.840,13.493,-4.761,1.035,18.670,13.441,-4.941,0.824,0.071,0.075,0.614,0.264,1.341
11477010466200000,RADAR,18.601,13.543,-4.769,0.979,18.418,13.482,-4.957,0.742,0.071,0.075,0.613,0.264,0.978
11477010466250000,LASER,18.362,13.590,-4.776,0.924,18.205,13.565,-4.945,0.739,0.072,0.075,0.613,0.264,6.798
11477010466300000,RADAR,18.123,13.635,-4.783,0.870,17.962,13.636,-4.942,0.743,0.072,0.075,0.612,0.264,5.818
11477010466350000,LASER,17.884,13.677,-4.788,0.818,17.739,13.685,-4.935,0.693,0.072,0.075,0.611,0.263,2.288
11477010466400000,RADAR,17.644,13.717,-4.793,0.767,17.501,13.724,-4.942,0.620,0.072,0.075,0.611,0.263,3.258
11477010466450000,LASER,17.404,13.754,-4.797,0.718,17.259,13.748,-4.948,0.538,0.073,0.075,0.610,0.263,0.116
11477010466500000,RADAR,17.164,13.789,-4.801,0.671,17.020,13.793,-4.949,0.496,0.073,0.075,0.609,0.263,2.219
11477010466550000,LASER,16.924,13.821,-4.804,0.625,16.790,13.841,-4.945,0.462,0.073,0.075,0.609,0.263,1.891
11477010466600000,RADAR,16.684,13.852,-4.806,0.580,16.549,13.857,-4.943,0.396,0.073,0.075,0.608,0.263,4.916
11477010466650000,LASER,16.443,13.880,-4.808,0.538,16.337,13.852,-4.922,0.298,0.073,0.075,0.608,0.263,4.379
11477010466700000,RADAR,16.203,13.905,-4.810,0.496,16.100,13.891,-4.914,0.296,0.073,0.075,0.607,0.262,2.767
11477010466750000,LASER,15.962,13.929,-4.811,0.457,15.884,13.891,-4.896,0.214,0.073,0.075,0.606,0.262,3.122
11477010466800000,RADAR,15.722,13.951,-4.812,0.419,15.648,13.912,-4.888,0.187,0.073,0.074,0.606,0.262,3.605
11477010466850000,LASER,15.481,13.971,-4.812,0.383,15.411,13.930,-4.886,0.139,0.073,0.074,0.605,0.262,0.344
11477010466900000,RADAR,15.240,13.990,-4.812,0.348,15.178,13.954,-4.880,0.107,0.073,0.074,0.605,0.262,2.868
11477010466950000,LASER,15.000,14.006,-4.812,0.315,14.962,13.980,-4.863,0.081,0.073,0.074,0.604,0.262,3.914
11477010467000000,RADAR,14.759,14.021,-4.812,0.283,14.738,13.987,-4.851,0.027,0.073,0.074,0.603,0.262,9.645
11477010467050000,LASER,14.518,14.034,-4.811,0.254,14.488,13.985,-4.857,-0.038,0.073,0.074,0.603,0.262,0.226
11477010467100000,RADAR,14.278,14.046,-4.811,0.225,14.242,13.981,-4.856,-0.094,0.073,0.074,0.602,0.262,0.574
11477010467150000,LASER,14.037,14.057,-4.810,0.199,13.976,13.992,-4.873,-0.134,0.073,0.074,0.601,0.263,1.828
11477010467200000,RADAR,13.797,14.066,-4.809,0.174,13.718,13.986,-4.878,-0.168,0.073,0.074,0.601,0.263,9.105
11477010467250000,LASER,13.556,14.075,-4.808,0.151,13.480,13.991,-4.874,-0.204,0.073,0.074,0.600,0.263,0.420
11477010467300000,RADAR,13.316,14.082,-4.807,0.129,13.236,13.992,-4.870,-0.219,0.073,0.074,0.600,0.263,2.070
11477010467350000,LASER,13.075,14.087,-4.806,0.109,13.007,13.970,-4.856,-0.286,0.073,0.074,0.599,0.264,0.689
11477010467400000,RADAR,12.835,14.092,-4.805,0.091,12.767,13.966,-4.849,-0.295,0.073,0.074,0.598,0.264,3.400
11477010467450000,LASER,12.595,14.097,-4.805,0.075,12.539,13.947,-4.835,-0.350,0.073,0.075,0.598,0.264,0.615
11477010467500000,RADAR,12.355,14.100,-4.804,0.060,12.305,13.965,-4.827,-0.311,0.073,0.075,0.597,0.265,4.141
11477010467550000,LASER,12.114,14.103,-4.803,0.046,12.087,14.004,-4.815,-0.273,0.073,0.075,0.597,0.265,6.936
11477010467600000,RADAR,11.874,14.105,-4.802,0.035,11.846,14.033,-4.814,-0.218,0.073,0.075,0.596,0.265,4.479
11477010467650000,LASER,11.634,14.106,-4.802,0.025,11.596,14.001,-4.816,-0.287,0.073,0.075,0.595,0.265,1.013
11477010467700000,RADAR,11.394,14.107,-4.801,0.017,11.361,14.044,-4.812,-0.200,0.073,0.075,0.595,0.265,7.909
11477010467750000,LASER,11.154,14.108,-4.801,0.010,11.106,14.067,-4.823,-0.182,0.073,0.075,0.594,0.265,1.403
11477010467800000,RADAR,10.914,14.108,-4.800,0.005,10.870,14.057,-4.819,-0.220,0.073,0.075,0.594,0.264,1.206
11477010467850000,LASER,10.674,14.108,-4.800,0.002,10.611,14.051,-4.831,-0.243,0.073,0.075,0.593,0.264,1.033
